id,predicted_price
57441,39519.914
57442,36817.867
57443,36833.312
57444,38841.133
57445,37913.625
57446,39290.227
57447,39458.68
57448,36890.957
57449,39358.117
57450,39442.938
57451,36303.5
57452,37620.98
57453,38477.42
57454,37463.418
57455,40163.48
57456,39715.08
57457,38310.92
57458,39167.914
57459,38825.33
57460,38964.637
57461,38944.47
57462,38078.164
57463,37266.93
57464,38903.797
57465,39151.523
57466,39594.07
57467,37906.54
57468,38595.695
57469,34982.11
57470,39372.34
57471,40336.773
57472,36946.42
57473,38714.086
57474,38161.113
57475,38524.71
57476,38736.164
57477,37786.086
57478,36575.492
57479,40253.59
57480,35163.297
57481,38662.734
57482,39869.74
57483,39810.094
57484,36427.188
57485,39108.28
57486,38997.992
57487,38629.43
57488,38867.273
57489,36301.215
57490,38961.37
57491,36726.754
57492,39092.953
57493,36900.094
57494,36495.16
57495,38511.492
57496,42133.523
57497,37022.375
57498,37759.043
57499,39141.97
57500,38426.047
57501,38855.84
57502,39096.332
57503,39782.94
57504,38015.75
57505,38700.953
57506,38429.055
57507,38006.793
57508,38714.39
57509,39219.582
57510,38742.41
57511,39866.02
57512,35186.87
57513,40156.508
57514,42154.58
57515,42685.977
57516,38696.46
57517,36956.906
57518,38729.305
57519,35023.19
57520,45573.793
57521,34909.965
57522,37676.992
57523,38206.914
57524,39256.324
57525,38815.586
57526,36320.613
57527,38282.35
57528,36807.688
57529,38993.9
57530,39672.867
57531,34216.516
57532,42835.938
57533,38866.758
57534,38188.973
57535,35330.375
57536,37885.67
57537,38436.46
57538,39428.992
57539,38765.78
57540,37720.527
57541,38269.367
57542,38254.06
57543,38337.64
57544,38835.523
57545,37190.004
57546,38050.605
57547,39204.844
57548,37110.81
57549,39502.55
57550,39356.492
57551,33085.66
57552,39144.125
57553,39170.6
57554,38182.8
57555,39006.0
57556,38865.258
57557,39145.152
57558,39060.586
57559,38689.6
57560,38374.1
57561,39356.28
57562,37999.89
57563,34953.555
57564,42700.555
57565,38572.586
57566,38525.055
57567,38363.24
57568,38021.32
57569,38023.434
57570,39310.703
57571,38152.258
57572,37541.547
57573,38540.75
57574,35508.43
57575,37636.89
57576,41695.99
57577,37345.004
57578,39593.46
57579,37730.367
57580,37027.094
57581,37340.402
57582,39180.668
57583,38523.086
57584,37707.586
57585,37648.867
57586,31868.34
57587,39417.203
57588,35567.71
57589,37741.234
57590,39939.484
57591,43490.383
57592,37793.58
57593,34132.223
57594,33323.15
57595,38335.164
57596,38973.133
57597,38084.89
57598,38705.348
57599,35083.625
57600,38807.27
57601,37429.65
57602,39129.336
57603,36763.336
57604,37828.977
57605,37698.125
57606,39736.84
57607,35570.016
57608,38177.5
57609,38666.125
57610,41837.684
57611,37418.33
57612,38541.844
57613,38217.395
57614,38986.316
57615,38277.117
57616,39210.906
57617,37818.746
57618,38246.61
57619,39144.656
57620,39390.992
57621,39923.453
57622,38755.285
57623,37295.094
57624,39913.973
57625,38529.53
57626,38959.156
57627,38320.316
57628,38016.1
57629,40014.434
57630,37146.363
57631,38902.684
57632,39852.953
57633,36277.14
57634,38492.445
57635,36841.48
57636,39898.7
57637,38066.44
57638,34224.273
57639,38717.51
57640,36935.36
57641,39428.008
57642,39253.34
57643,38230.29
57644,38667.04
57645,37948.605
57646,39209.312
57647,37823.39
57648,38730.4
57649,39344.973
57650,39378.895
57651,39729.594
57652,38911.63
57653,40009.324
57654,42712.363
57655,39426.688
57656,37663.52
57657,38946.332
57658,37987.695
57659,35702.93
57660,35187.914
57661,39106.508
57662,38290.266
57663,38808.973
57664,39010.074
57665,40593.05
57666,36995.023
57667,38104.684
57668,37674.938
57669,39865.29
57670,37752.094
57671,38654.625
57672,38641.402
57673,35900.848
57674,38766.543
57675,38867.168
57676,38534.133
57677,40489.105
57678,37629.83
57679,37892.94
57680,38165.914
57681,38482.977
57682,39028.875
57683,37866.754
57684,38880.684
57685,38448.297
57686,40348.355
57687,42945.098
57688,38464.438
57689,38567.754
57690,38083.453
57691,37254.97
57692,37044.297
57693,39507.938
57694,37330.64
57695,39019.305
57696,38932.68
57697,38983.84
57698,39476.832
57699,38143.9
57700,37843.973
57701,39495.07
57702,37414.64
57703,37303.934
57704,37306.344
57705,39606.637
57706,38811.613
57707,38867.766
57708,32839.9
57709,38428.05
57710,37660.508
57711,38538.99
57712,38579.89
57713,35177.062
57714,38834.83
57715,36241.32
57716,40473.258
57717,40319.617
57718,39417.844
57719,38665.547
57720,38211.613
57721,39562.617
57722,36187.133
57723,37983.133
57724,35285.766
57725,38971.363
57726,35558.266
57727,38938.62
57728,36230.504
57729,38203.363
57730,34584.266
57731,38213.72
57732,38020.77
57733,38254.31
57734,36724.94
57735,38834.57
57736,39322.62
57737,38570.41
57738,37960.414
57739,38518.566
57740,40193.035
57741,38765.953
57742,42072.227
57743,38580.56
57744,42854.133
57745,36696.234
57746,38947.996
57747,34613.273
57748,38822.53
57749,38940.617
57750,38234.086
57751,36067.97
57752,34136.406
57753,37510.723
57754,40124.71
57755,37608.23
57756,38494.312
57757,39546.5
57758,37042.926
57759,37837.01
57760,36643.01
57761,36379.652
57762,37116.336
57763,41453.453
57764,36476.902
57765,40405.445
57766,37013.367
57767,39778.992
57768,37913.727
57769,39718.445
57770,37835.863
57771,39442.883
57772,36784.42
57773,37067.266
57774,39225.812
57775,38752.004
57776,36645.055
57777,39169.28
57778,38208.023
57779,39532.156
57780,39113.75
57781,35466.332
57782,39654.42
57783,37929.65
57784,38813.92
57785,43205.82
57786,37362.035
57787,38215.223
57788,35845.83
57789,38900.85
57790,39137.996
57791,39394.164
57792,39811.312
57793,38223.758
57794,38720.46
57795,37819.484
57796,34001.133
57797,39334.562
57798,37450.266
57799,41296.023
57800,35241.844
57801,40192.68
57802,37963.438
57803,39748.42
57804,38843.863
57805,40163.445
57806,39368.812
57807,37640.03
57808,36858.82
57809,38060.32
57810,39531.598
57811,38499.156
57812,38522.387
57813,36706.297
57814,40669.914
57815,39724.9
57816,39464.375
57817,39195.812
57818,36854.15
57819,40133.484
57820,39329.582
57821,38445.156
57822,39711.66
57823,40991.156
57824,39373.64
57825,36727.184
57826,36176.312
57827,39568.273
57828,38661.625
57829,36830.785
57830,39778.203
57831,36210.285
57832,39357.5
57833,37862.152
57834,38456.543
57835,36650.93
57836,37931.676
57837,38262.07
57838,39392.402
57839,38589.465
57840,39726.555
57841,39894.43
57842,34515.387
57843,37180.727
57844,37010.676
57845,40038.047
57846,36238.984
57847,39311.676
57848,37153.613
57849,39666.16
57850,38838.18
57851,38770.4
57852,39344.094
57853,39128.305
57854,26197.691
57855,39029.664
57856,39109.965
57857,36812.742
57858,38416.49
57859,38679.47
57860,39531.844
57861,34774.727
57862,40472.688
57863,37905.617
57864,36366.9
57865,39643.297
57866,37945.52
57867,37722.11
57868,39251.523
57869,38660.008
57870,37426.406
57871,39843.973
57872,40323.16
57873,37790.63
57874,37168.766
57875,38560.02
57876,37834.984
57877,39179.023
57878,38204.992
57879,38624.85
57880,39031.613
57881,40143.61
57882,38710.805
57883,39076.355
57884,36512.168
57885,40187.43
57886,39653.0
57887,38997.32
57888,39221.785
57889,37752.477
57890,39255.055
57891,36989.73
57892,38580.867
57893,37680.973
57894,37852.156
57895,34579.203
57896,38189.625
57897,40380.52
57898,39491.508
57899,38677.254
57900,39094.22
57901,37955.594
57902,36545.707
57903,38524.793
57904,37544.816
57905,36414.953
57906,37699.715
57907,39887.914
57908,38433.074
57909,38991.797
57910,38543.254
57911,37764.348
57912,38605.51
57913,37943.934
57914,41255.625
57915,37966.4
57916,38933.004
57917,39300.93
57918,35278.96
57919,38890.883
57920,35367.01
57921,38495.715
57922,39760.04
57923,38363.777
57924,35636.137
57925,39552.117
57926,35117.457
57927,37728.76
57928,36936.355
57929,39455.906
57930,38722.758
57931,39020.016
57932,34800.08
57933,46724.29
57934,37952.29
57935,39220.92
57936,36247.547
57937,38179.46
57938,37876.332
57939,38221.492
57940,37607.883
57941,38268.777
57942,39124.785
57943,36712.11
57944,38230.64
57945,38806.67
57946,37076.156
57947,34817.21
57948,38502.44
57949,38308.363
57950,37864.406
57951,39773.797
57952,37643.645
57953,39437.64
57954,40354.812
57955,40923.9
57956,39195.605
57957,38220.91
57958,43831.156
57959,38630.07
57960,39815.777
57961,34625.973
57962,36979.85
57963,38796.586
57964,37081.016
57965,38654.29
57966,36897.043
57967,38159.61
57968,36757.562
57969,36881.65
57970,38858.426
57971,40101.637
57972,39018.47
57973,39564.973
57974,38071.56
57975,37651.445
57976,38655.43
57977,39899.383
57978,39153.42
57979,37969.023
57980,38016.562
57981,39925.715
57982,36229.473
57983,38777.992
57984,38545.49
57985,37303.773
57986,35358.484
57987,39052.715
57988,37606.09
57989,39160.28
57990,36938.566
57991,32882.34
57992,37693.97
57993,37985.094
57994,37201.418
57995,38067.793
57996,38594.094
57997,36592.5
57998,36179.523
57999,37406.74
58000,38095.793
58001,35620.906
58002,38201.504
58003,39240.438
58004,38757.816
58005,39239.047
58006,39831.246
58007,38418.406
58008,39413.805
58009,37182.99
58010,36185.54
58011,37624.406
58012,40063.383
58013,39125.68
58014,38982.055
58015,39857.53
58016,39116.703
58017,39494.805
58018,36727.336
58019,38490.88
58020,38722.18
58021,37459.05
58022,36133.703
58023,46490.84
58024,38898.777
58025,38516.336
58026,38670.035
58027,38428.203
58028,37285.664
58029,38401.594
58030,47576.08
58031,39727.223
58032,37835.78
58033,35784.426
58034,39672.625
58035,36861.26
58036,40179.258
58037,39578.758
58038,39258.98
58039,39585.945
58040,37524.246
58041,38121.312
58042,37965.39
58043,38646.676
58044,42986.734
58045,37815.49
58046,37019.08
58047,39079.35
58048,37828.227
58049,39069.832
58050,37529.312
58051,37543.977
58052,37540.016
58053,37668.008
58054,36077.297
58055,39544.473
58056,39289.887
58057,37347.53
58058,37047.96
58059,40043.984
58060,38586.77
58061,37986.453
58062,39286.14
58063,39763.914
58064,40484.72
58065,37758.47
58066,38448.875
58067,39264.22
58068,36026.035
58069,37518.586
58070,38058.3
58071,39938.92
58072,38863.78
58073,39096.668
58074,39333.555
58075,38534.98
58076,40004.887
58077,35304.86
58078,36785.176
58079,38318.08
58080,40327.977
58081,36046.38
58082,38481.098
58083,42361.04
58084,39683.574
58085,38614.945
58086,39798.29
58087,38348.5
58088,34413.414
58089,36744.383
58090,39136.914
58091,38594.133
58092,39339.145
58093,39101.0
58094,37006.65
58095,37933.8
58096,35405.586
58097,41645.742
58098,35468.324
58099,39464.46
58100,38477.36
58101,35359.887
58102,38732.867
58103,39010.926
58104,38996.68
58105,39121.62
58106,37978.758
58107,35392.78
58108,37396.27
58109,38858.67
58110,39068.273
58111,35673.195
58112,39849.24
58113,37365.277
58114,38466.54
58115,37966.953
58116,38707.973
58117,41089.35
58118,44553.36
58119,37477.766
58120,38241.086
58121,37003.99
58122,37236.11
58123,39237.082
58124,38705.25
58125,39529.297
58126,39798.207
58127,37508.652
58128,31354.441
58129,36045.203
58130,38696.51
58131,37598.656
58132,39568.977
58133,39508.473
58134,40053.47
58135,36452.465
58136,38756.754
58137,37354.6
58138,37684.074
58139,38686.41
58140,38902.5
58141,38211.086
58142,38800.57
58143,39605.754
58144,38276.562
58145,38125.95
58146,38961.312
58147,39669.457
58148,37368.42
58149,39889.57
58150,37796.89
58151,36544.594
58152,39676.49
58153,38378.312
58154,37998.28
58155,39767.28
58156,38471.15
58157,38291.938
58158,38066.062
58159,36382.215
58160,38801.867
58161,35408.242
58162,39407.516
58163,38679.97
58164,35844.754
58165,35584.1
58166,38315.242
58167,38823.992
58168,39075.812
58169,40003.832
58170,39061.195
58171,37510.723
58172,40989.094
58173,40292.527
58174,38969.195
58175,35904.34
58176,38796.0
58177,36177.24
58178,38731.77
58179,38605.266
58180,36134.414
58181,38966.9
58182,37173.71
58183,36531.945
58184,38926.137
58185,41018.43
58186,38899.14
58187,38738.82
58188,38009.773
58189,31538.645
58190,38935.016
58191,35040.508
58192,41371.625
58193,38550.72
58194,36064.793
58195,42086.883
58196,39718.055
58197,39027.637
58198,39027.594
58199,37400.7
58200,38901.27
58201,39051.844
58202,39088.766
58203,38220.926
58204,39155.71
58205,37156.902
58206,36902.25
58207,35760.96
58208,38732.195
58209,35798.883
58210,36163.938
58211,39220.383
58212,36707.043
58213,39095.773
58214,38392.2
58215,39373.605
58216,38485.277
58217,38799.027
58218,38674.008
58219,38361.582
58220,36470.492
58221,36795.617
58222,39914.188
58223,38263.78
58224,37413.383
58225,40293.55
58226,39536.83
58227,39234.44
58228,38847.023
58229,37816.492
58230,39603.07
58231,36706.188
58232,39495.92
58233,42999.73
58234,39768.125
58235,37364.703
58236,38572.125
58237,38281.863
58238,44259.234
58239,35696.164
58240,40038.64
58241,38993.816
58242,37045.574
58243,39055.0
58244,36637.324
58245,38055.773
58246,37038.742
58247,36911.836
58248,38426.227
58249,38961.09
58250,36489.51
58251,39080.996
58252,38579.656
58253,39371.33
58254,37780.84
58255,37761.113
58256,39993.406
58257,37779.875
58258,38628.164
58259,40043.297
58260,36985.61
58261,39077.145
58262,39118.97
58263,37400.54
58264,39502.375
58265,37827.35
58266,38804.312
58267,38879.2
58268,44980.31
58269,40162.812
58270,40174.027
58271,37664.508
58272,43235.023
58273,38911.367
58274,27521.625
58275,39931.445
58276,35624.25
58277,38774.742
58278,38494.23
58279,38265.02
58280,38710.94
58281,37619.67
58282,39067.668
58283,36128.445
58284,37188.844
58285,40265.75
58286,37426.902
58287,38805.496
58288,38532.254
58289,39303.535
58290,37811.53
58291,39022.863
58292,37469.89
58293,39651.016
58294,37512.805
58295,37643.855
58296,39676.96
58297,34155.855
58298,38748.64
58299,38291.562
58300,37999.066
58301,37440.938
58302,35850.617
58303,39402.04
58304,40585.734
58305,37872.82
58306,39363.31
58307,38658.44
58308,39293.703
58309,38940.016
58310,38650.633
58311,46037.645
58312,38663.293
58313,38357.906
58314,40377.23
58315,37569.258
58316,37422.58
58317,39021.547
58318,38090.64
58319,38810.234
58320,39956.492
58321,38984.117
58322,39050.51
58323,37002.445
58324,37550.477
58325,38704.914
58326,36200.598
58327,37774.59
58328,37837.414
58329,38966.62
58330,40156.664
58331,39044.867
58332,36123.645
58333,40351.777
58334,39604.375
58335,38902.535
58336,37991.35
58337,39868.207
58338,38913.383
58339,38731.72
58340,39548.445
58341,37189.773
58342,40263.523
58343,40107.758
58344,39113.945
58345,38397.88
58346,39500.85
58347,38776.656
58348,38801.926
58349,38338.33
58350,34171.734
58351,38785.83
58352,38704.25
58353,37961.8
58354,38261.016
58355,38174.39
58356,38818.676
58357,38973.26
58358,39373.973
58359,37544.434
58360,37117.754
58361,39628.965
58362,40934.934
58363,38083.27
58364,39421.188
58365,36887.6
58366,39211.68
58367,38615.59
58368,39501.043
58369,39266.86
58370,38578.305
58371,39091.125
58372,36550.27
58373,40740.938
58374,42498.74
58375,39603.113
58376,39395.21
58377,39503.426
58378,36825.637
58379,38183.246
58380,39288.156
58381,37530.867
58382,38826.297
58383,38639.758
58384,37970.06
58385,34696.445
58386,39905.26
58387,38685.434
58388,39094.79
58389,37516.918
58390,38519.598
58391,38293.062
58392,41350.477
58393,38887.57
58394,37693.58
58395,37701.78
58396,38006.375
58397,33910.668
58398,37054.945
58399,38590.15
58400,38687.68
58401,38243.523
58402,37223.227
58403,38846.016
58404,38602.133
58405,35821.812
58406,38062.91
58407,38282.28
58408,39041.79
58409,39252.336
58410,37331.062
58411,38867.184
58412,35275.668
58413,37811.91
58414,36583.766
58415,38805.426
58416,36312.633
58417,36541.617
58418,39295.477
58419,38859.707
58420,38966.61
58421,38768.51
58422,37839.02
58423,39658.73
58424,39284.508
58425,38827.86
58426,31282.887
58427,39436.055
58428,36486.867
58429,37858.973
58430,38311.688
58431,39456.46
58432,38430.254
58433,34358.098
58434,39767.64
58435,38804.67
58436,37933.44
58437,38042.094
58438,40191.61
58439,38387.39
58440,37102.07
58441,27009.918
58442,39182.766
58443,37286.953
58444,38761.656
58445,45392.418
58446,33534.4
58447,37548.805
58448,38097.64
58449,38381.688
58450,37672.695
58451,37521.562
58452,36542.23
58453,38654.953
58454,38967.99
58455,38973.184
58456,38154.395
58457,38532.113
58458,39267.023
58459,39506.055
58460,38057.953
58461,38181.2
58462,39324.938
58463,40329.11
58464,37007.133
58465,37996.99
58466,37204.586
58467,38581.86
58468,39288.242
58469,42225.953
58470,38886.836
58471,39874.21
58472,38297.07
58473,38178.22
58474,38463.363
58475,33596.957
58476,36800.395
58477,38291.504
58478,36944.97
58479,41410.887
58480,38839.062
58481,39359.58
58482,36508.973
58483,37336.36
58484,38750.18
58485,38756.164
58486,39092.53
58487,39163.805
58488,36469.562
58489,38573.594
58490,38499.53
58491,38341.684
58492,37987.234
58493,38567.535
58494,41167.22
58495,38872.258
58496,38996.78
58497,38653.477
58498,37083.484
58499,39001.85
58500,40142.06
58501,39269.324
58502,38204.81
58503,39721.863
58504,38895.73
58505,38557.426
58506,39108.793
58507,34815.72
58508,38955.332
58509,37622.5
58510,38405.812
58511,32642.867
58512,34758.953
58513,37953.754
58514,39669.15
58515,39114.617
58516,38960.21
58517,36451.965
58518,39609.695
58519,38521.875
58520,40130.395
58521,35543.715
58522,39670.266
58523,38778.645
58524,37218.375
58525,37400.176
58526,36363.605
58527,38976.355
58528,39226.164
58529,39760.13
58530,38854.414
58531,39114.848
58532,35207.285
58533,38982.156
58534,39836.047
58535,37231.5
58536,37995.85
58537,37945.47
58538,38725.727
58539,39157.703
58540,40182.22
58541,37796.953
58542,41458.973
58543,38121.57
58544,39194.1
58545,38345.707
58546,38417.445
58547,37213.785
58548,38141.004
58549,39008.11
58550,38456.67
58551,39603.516
58552,38033.613
58553,40060.367
58554,38289.773
58555,37094.098
58556,37947.535
58557,38007.46
58558,39072.027
58559,47879.53
58560,38963.477
58561,38467.445
58562,37228.39
58563,38229.836
58564,39088.477
58565,39294.69
58566,36970.66
58567,37406.086
58568,40043.23
58569,36613.85
58570,37936.754
58571,38601.465
58572,39157.64
58573,38517.76
58574,37713.25
58575,37718.35
58576,37216.375
58577,34060.89
58578,38084.023
58579,39364.844
58580,39545.29
58581,34053.684
58582,37985.5
58583,40827.836
58584,38137.625
58585,37784.555
58586,38221.438
58587,40855.39
58588,38494.215
58589,38883.523
58590,37155.85
58591,39429.703
58592,39460.332
58593,38922.895
58594,39194.477
58595,38990.664
58596,38400.21
58597,37564.703
58598,39505.766
58599,38403.094
58600,38383.848
58601,37984.316
58602,37511.855
58603,34381.69
58604,40123.71
58605,38523.223
58606,39330.54
58607,36894.98
58608,40556.07
58609,36981.906
58610,39333.594
58611,39684.715
58612,39525.22
58613,40094.86
58614,38138.527
58615,38289.8
58616,37248.77
58617,39169.43
58618,39115.406
58619,37643.562
58620,36450.39
58621,37034.242
58622,38459.36
58623,39086.664
58624,38370.04
58625,39347.633
58626,37315.742
58627,38709.984
58628,39057.703
58629,39017.867
58630,38326.523
58631,35867.49
58632,39225.65
58633,39503.133
58634,36400.008
58635,39646.664
58636,36748.78
58637,39373.7
58638,38233.836
58639,40177.797
58640,40015.26
58641,39582.47
58642,37274.504
58643,38189.824
58644,39498.36
58645,37861.04
58646,36848.12
58647,39414.72
58648,38779.14
58649,38583.984
58650,38793.812
58651,37009.75
58652,35766.39
58653,39659.61
58654,38759.33
58655,38272.168
58656,36742.04
58657,37455.453
58658,40945.598
58659,34604.094
58660,39725.07
58661,37195.465
58662,36957.8
58663,39060.266
58664,39222.457
58665,46422.96
58666,35856.168
58667,40264.344
58668,35436.86
58669,37197.215
58670,36583.434
58671,41831.062
58672,36900.18
58673,35474.297
58674,39377.33
58675,39093.066
58676,39255.637
58677,39021.64
58678,39998.42
58679,38587.914
58680,38260.895
58681,38879.562
58682,39141.758
58683,38960.57
58684,39783.758
58685,41289.562
58686,38865.203
58687,39535.086
58688,37130.54
58689,37806.0
58690,41922.61
58691,39314.918
58692,39165.797
58693,38774.633
58694,39172.195
58695,38068.363
58696,38736.062
58697,33807.047
58698,40154.953
58699,37649.125
58700,35733.035
58701,38968.383
58702,38866.312
58703,38525.03
58704,41976.41
58705,39065.758
58706,34304.17
58707,38841.047
58708,35986.066
58709,39305.9
58710,34340.375
58711,38479.96
58712,39329.086
58713,37655.906
58714,39119.87
58715,38995.258
58716,37790.57
58717,39301.08
58718,39319.977
58719,38302.254
58720,42412.086
58721,38451.56
58722,37985.938
58723,38857.516
58724,38837.223
58725,35340.22
58726,40838.46
58727,38517.07
58728,37214.68
58729,36111.008
58730,36697.28
58731,37475.008
58732,36216.434
58733,37607.06
58734,39581.754
58735,39840.668
58736,38112.86
58737,37747.39
58738,38178.625
58739,40144.594
58740,39516.125
58741,37222.938
58742,35805.055
58743,36641.176
58744,39121.855
58745,37134.133
58746,39813.035
58747,37674.39
58748,32626.635
58749,36072.758
58750,39563.883
58751,37591.92
58752,37198.957
58753,39289.492
58754,39000.855
58755,38757.9
58756,38374.914
58757,38792.66
58758,38436.85
58759,44183.848
58760,39103.062
58761,31064.648
58762,37403.3
58763,38102.945
58764,39895.758
58765,38455.234
58766,39241.555
58767,37131.984
58768,37016.355
58769,39914.04
58770,37168.453
58771,42183.938
58772,38497.71
58773,38566.758
58774,35648.605
58775,39239.25
58776,38757.82
58777,38474.027
58778,37614.434
58779,39598.33
58780,35646.46
58781,38547.375
58782,33850.34
58783,37516.074
58784,38930.25
58785,42184.22
58786,39032.83
58787,38574.613
58788,35676.844
58789,38088.734
58790,40022.605
58791,38489.37
58792,36717.676
58793,39178.457
58794,37492.816
58795,36934.15
58796,39709.477
58797,39122.0
58798,39816.867
58799,37104.133
58800,38862.383
58801,38579.938
58802,38206.49
58803,37629.59
58804,36376.57
58805,38479.5
58806,37368.668
58807,38044.29
58808,37755.598
58809,38855.445
58810,38739.41
58811,39416.094
58812,37378.57
58813,38847.414
58814,41408.836
58815,39027.195
58816,36971.367
58817,38892.555
58818,35935.707
58819,43862.168
58820,40107.58
58821,37411.56
58822,38205.68
58823,37175.566
58824,42169.355
58825,38426.164
58826,39377.32
58827,40151.9
58828,39568.184
58829,39445.215
58830,39048.344
58831,35492.004
58832,39756.836
58833,39472.445
58834,35796.992
58835,39350.598
58836,35531.094
58837,36333.21
58838,38954.996
58839,40211.72
58840,39348.33
58841,38998.47
58842,38306.766
58843,36868.195
58844,40367.32
58845,38071.145
58846,38951.11
58847,36271.37
58848,36531.324
58849,37225.39
58850,37034.516
58851,38151.27
58852,39069.77
58853,38472.297
58854,37749.164
58855,39006.656
58856,39446.97
58857,39037.734
58858,37200.543
58859,39085.5
58860,38686.47
58861,38855.312
58862,39880.812
58863,43488.37
58864,39002.875
58865,42651.652
58866,38868.344
58867,39016.727
58868,38530.2
58869,37966.15
58870,38580.363
58871,33057.453
58872,38478.266
58873,38646.31
58874,38755.93
58875,38533.67
58876,38022.016
58877,35700.605
58878,38982.11
58879,39056.875
58880,36300.633
58881,38601.355
58882,38205.992
58883,38603.51
58884,36873.574
58885,37118.14
58886,39056.54
58887,37864.426
58888,38101.36
58889,37411.758
58890,34561.81
58891,34566.008
58892,38704.895
58893,37321.266
58894,38644.746
58895,38600.1
58896,36426.58
58897,42016.96
58898,42845.97
58899,34587.125
58900,39092.434
58901,36433.777
58902,37552.37
58903,38983.457
58904,38933.3
58905,39803.977
58906,37799.5
58907,39195.953
58908,40661.312
58909,38674.85
58910,39359.723
58911,38707.258
58912,40300.03
58913,40351.57
58914,34708.58
58915,35564.15
58916,38433.367
58917,38727.82
58918,38017.03
58919,39637.62
58920,39859.88
58921,39458.56
58922,38714.125
58923,39120.42
58924,35290.03
58925,41822.2
58926,38413.363
58927,40461.01
58928,38467.95
58929,38924.957
58930,38649.258
58931,37296.586
58932,36209.332
58933,38225.477
58934,39023.508
58935,39043.125
58936,37007.67
58937,39198.25
58938,37935.42
58939,37538.71
58940,43174.777
58941,36826.9
58942,38887.75
58943,38775.598
58944,38415.453
58945,38618.984
58946,39374.832
58947,38491.305
58948,36822.71
58949,37639.26
58950,36597.42
58951,36082.695
58952,35348.79
58953,37740.145
58954,38088.555
58955,40100.453
58956,29954.504
58957,36583.004
58958,36814.64
58959,38832.5
58960,38780.523
58961,39692.344
58962,38144.457
58963,39743.33
58964,38346.258
58965,38885.164
58966,38093.168
58967,39164.24
58968,37920.555
58969,38421.586
58970,38536.28
58971,38569.348
58972,37303.934
58973,38178.61
58974,37874.15
58975,38626.484
58976,36599.492
58977,39531.758
58978,38265.88
58979,40010.688
58980,39085.633
58981,38045.9
58982,39222.31
58983,38652.797
58984,35262.87
58985,39525.54
58986,38070.555
58987,37993.562
58988,40026.4
58989,37616.33
58990,38410.453
58991,38827.55
58992,37689.586
58993,38177.1
58994,37153.28
58995,37159.234
58996,39440.934
58997,39082.33
58998,37098.47
58999,41724.08
59000,37795.82
59001,39101.79
59002,35227.51
59003,39601.906
59004,39383.83
59005,39199.633
59006,39824.344
59007,34860.164
59008,38966.586
59009,37838.57
59010,36261.758
59011,37893.066
59012,37767.727
59013,36423.78
59014,39373.69
59015,40293.85
59016,36518.4
59017,38186.42
59018,37457.867
59019,37772.57
59020,38964.035
59021,38130.312
59022,39162.945
59023,36395.95
59024,38862.836
59025,38237.29
59026,39416.258
59027,39338.906
59028,38986.234
59029,37036.133
59030,39127.875
59031,36446.25
59032,38920.016
59033,38557.79
59034,34371.15
59035,34672.855
59036,39204.977
59037,38273.77
59038,37174.305
59039,37768.938
59040,38962.965
59041,37821.055
59042,37553.414
59043,39344.27
59044,38146.676
59045,37015.664
59046,36969.227
59047,36767.76
59048,36923.26
59049,39216.25
59050,38653.375
59051,39064.75
59052,38655.125
59053,38004.562
59054,39871.258
59055,39325.086
59056,39345.977
59057,31928.697
59058,39777.82
59059,37537.945
59060,38513.14
59061,40467.26
59062,38967.52
59063,39747.492
59064,40292.71
59065,32309.41
59066,38934.29
59067,38110.816
59068,38069.254
59069,36084.93
59070,39239.316
59071,36304.305
59072,39772.9
59073,38915.613
59074,37703.45
59075,39344.04
59076,37736.383
59077,38596.15
59078,37839.918
59079,38054.72
59080,38897.434
59081,39786.27
59082,38494.46
59083,37582.867
59084,35706.508
59085,37687.47
59086,39794.312
59087,40020.75
59088,37986.316
59089,37664.14
59090,37682.062
59091,39618.875
59092,39214.42
59093,39456.09
59094,36971.594
59095,38392.465
59096,38958.383
59097,39322.727
59098,39024.926
59099,39799.023
59100,39096.117
59101,38756.617
59102,38082.53
59103,35539.957
59104,37173.273
59105,39980.633
59106,39339.805
59107,37774.594
59108,34863.82
59109,38700.766
59110,39721.633
59111,39162.57
59112,39732.027
59113,38425.707
59114,38815.46
59115,38220.29
59116,37995.586
59117,36985.08
59118,38808.953
59119,38268.168
59120,37878.37
59121,40245.992
59122,38867.85
59123,39827.586
59124,39075.723
59125,38704.453
59126,39124.04
59127,39128.402
59128,39312.16
59129,34782.418
59130,34842.023
59131,38623.42
59132,37026.062
59133,36007.81
59134,39076.75
59135,39653.96
59136,38439.74
59137,38744.336
59138,38667.723
59139,39008.844
59140,37086.75
59141,39452.598
59142,38568.203
59143,34290.895
59144,39130.59
59145,39142.86
59146,38063.492
59147,38197.21
59148,37148.906
59149,37635.367
59150,38697.18
59151,38772.72
59152,38301.0
59153,39096.098
59154,39329.93
59155,37985.973
59156,38360.594
59157,38702.777
59158,37444.46
59159,37736.375
59160,43523.9
59161,38624.293
59162,44242.855
59163,38363.29
59164,36440.71
59165,37832.52
59166,37643.832
59167,38937.574
59168,38759.414
59169,36784.805
59170,36470.727
59171,39265.14
59172,39292.312
59173,39202.0
59174,38826.125
59175,38407.938
59176,38818.08
59177,36692.758
59178,37720.418
59179,39017.504
59180,38625.91
59181,37825.812
59182,39168.96
59183,38428.0
59184,39981.0
59185,39426.38
59186,39711.08
59187,37914.312
59188,38277.805
59189,38717.8
